target,bert_depth,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95
lumo,6,225,10,0.7184329135023223,0.03520070082494958,0.021817620408837706,0.5266398254945097,0.026803684318701594,0.01661309565772217,0.8214314579963684,0.014859330372481149,0.00920990838246389,0.6636465728282929,0.03341642656771259,0.02071171576667599
lumo,6,250,10,0.7063281035214087,0.012859744037559592,0.00797055193194981,0.522145388215978,0.012588516521194389,0.007802443375648181,0.826389366388321,0.006836997873824064,0.004237615185246459,0.6754895985126496,0.011732158967671406,0.007271667464966235
lumo,6,275,10,0.718435675230355,0.020004205518910047,0.012398735035485784,0.527759472020709,0.015304575810329636,0.00948587436393832,0.8210289359092713,0.011954400774522355,0.0074094143639544365,0.664134967327118,0.018951463596746456,0.011746238832059178
lumo,6,300,10,0.7137397277335935,0.025075016357395622,0.015541656154848378,0.520829448915108,0.024803475883152154,0.015373353625244173,0.8250100553035736,0.012531165682519866,0.007766896957565438,0.6683744311332702,0.02333129423577573,0.01446088598674334
lumo,6,325,10,0.6422721925644078,0.02068296168383355,0.012819432465065457,0.4716609697367088,0.015553155104172512,0.009639945406487474,0.8566832780838013,0.008958177441602256,0.005552335902283016,0.7315091669559479,0.017269650671153092,0.01070384038119466
lumo,6,350,10,0.6423378437691518,0.018811319136716152,0.01165937639580974,0.4693510753224162,0.018726964643239273,0.011607092939079416,0.8584765613079071,0.008930339751066975,0.005535081922932497,0.7314975798130036,0.016003650220149893,0.009919165172176439
lumo,6,375,10,0.6483699502070857,0.03149723033349054,0.019522185616791893,0.4791648765162868,0.027368662631111717,0.016963272843701745,0.8608325481414795,0.008893830874842037,0.0055124534870104385,0.7260613918304444,0.027000051879460345,0.016734805532833723
lumo,6,400,10,0.6165056811839104,0.024607851874549128,0.01525210460853338,0.4492830882929459,0.019779030304326976,0.012259169991548647,0.8708358645439148,0.009352271830073292,0.005796598134892312,0.7524958193302155,0.02047488717990863,0.01269046655140463
lumo,6,425,10,0.6127795272860935,0.017224745913869084,0.010676008124278939,0.448537241472469,0.01259174190186141,0.007804442487297038,0.8734276175498963,0.006802698444558347,0.004216356178737452,0.7556550800800323,0.013882824317906908,0.00860466365930963
lumo,6,450,10,0.6224168870807465,0.03137671681543798,0.019447490564438254,0.45430056347997,0.02317830325696756,0.014366061195662833,0.8717844963073731,0.0062227110433748685,0.003856876263156893,0.7475118517875672,0.02641946236240968,0.01637495242197226
lumo,6,475,10,0.6109673142082779,0.02907579927760863,0.01802136709939585,0.4440124592688014,0.028048095442578667,0.017384389663154063,0.8750641763210296,0.009450138454540569,0.005857256497177187,0.7567760169506073,0.023386228750620543,0.014494934751800264
lumo,6,500,10,0.6019383671989007,0.02871799230741042,0.017799596041647825,0.43365330533910557,0.026301966566187527,0.016302127772987084,0.8788170874118805,0.0078015685624720265,0.0048354622919579366,0.7639092862606048,0.022741580757650467,0.014095377786219299
lumo,6,600,3,0.5442088707290037,0.007629814996201482,0.00863394845417098,0.4006807557686232,0.013205368542997578,0.01494328124277382,0.9004884958267212,0.002785529798750218,0.003152123703122558,0.8073920607566833,0.005378294313167223,0.006086112952196733
lumo,6,700,3,0.5471525571413267,0.04190981399613204,0.04742541908901379,0.40042695973429726,0.03308779998733115,0.03744237044997314,0.9063905080159506,0.005640694938896816,0.006383047213121727,0.8045668204625448,0.030367891973453673,0.03436450478696611
lumo,6,800,3,0.49240453577551263,0.009354380317213997,0.01058547782872145,0.3631552528872547,0.011884263620901014,0.013448310289269447,0.9188275933265686,0.004466594566006906,0.005054427567088213,0.8422989050547282,0.006016990035398189,0.006808865200630943
lumo,6,900,3,0.46574709817997983,0.0069722376906342426,0.007889829682781799,0.3428330793453537,0.007838263645498623,0.00886983030638746,0.9282258351643881,0.0014122250036684133,0.001598083032607586,0.8589245875676473,0.004208521012433197,0.004762389849260264
lumo,6,1000,3,0.4351639597161925,0.017471717429010814,0.01977110949125516,0.3222119574399797,0.01870264277801193,0.021164032651187492,0.9367366433143616,0.005499550238257562,0.006223326948540553,0.876729687054952,0.009999991719734359,0.011316055906114014
lumo,6,1500,3,0.4376003725769775,0.04006120652210141,0.04533352280440903,0.3231068866857549,0.03287371805144205,0.03720011393387729,0.936090091864268,0.012487913712956534,0.014131404673832856,0.8747835954030355,0.022924261917647994,0.02594124442669001
lumo,6,2000,3,0.39469533159656817,0.015095760207457835,0.01708246079001973,0.28899787277526356,0.011099553157484952,0.012560326806582655,0.9490202069282532,0.0037487760865219746,0.0042421394900627836,0.8986010551452637,0.007710345882997084,0.008725077731343239
lumo,6,2500,3,0.37979388758263183,0.01737259411286583,0.01965894089966698,0.2768951455256521,0.013090849052012748,0.014813690239236623,0.9552402496337891,0.0037752465455787713,0.004272093634320333,0.9060736497243246,0.008671214190199273,0.009812402579948408
lumo,6,3000,3,0.360721844635356,0.026389431259324494,0.029862452673010957,0.2558384673362492,0.01930952679832519,0.021850786570077187,0.9586270848910013,0.004756071324721785,0.005382001356841837,0.9150862892468771,0.012119307303838978,0.013714287255155933
