dataset,target,train_size,seed,n_models,best_single_rmse,best_single_model,all_ensemble_rmse,all_ens_improvement_pct,cross_fam_rmse,top3,top5,fam_GNN,fam_Transformer,fam_3D,fam_Tree,fam_Other
qm9,gap,50,3,15,0.9158358,transformer,0.9728455,-6.2248797,0.9168160557746887,0.7655993700027466,0.7974442839622498,0.7910740375518799,1.0130396,,1.1149479150772095,1.1886026859283447
qm9,homo,1000,1,14,0.32557303,attentivefp,0.4225615,-29.790085,0.37904199957847595,0.34785550832748413,0.3620273768901825,0.3759182393550873,0.42923424,,0.4934759736061096,0.4975419044494629
qm9,gap,200,4,15,0.5098976,attentivefp,0.6451448,-26.52439,0.6424779891967773,0.5426949858665466,0.5684361457824707,0.5818334817886353,0.75800896,,0.8078402280807495,0.7399992346763611
qm9,gap,500,7,15,0.5355153,attentivefp,0.6293884,-17.529491,0.6072021126747131,0.5429543256759644,0.5647103190422058,0.6209498643875122,0.72972924,,0.7709805965423584,0.6995624303817749
qm9,gap,3000,1,14,0.43372738,unimol_pt,0.5299291,-22.180231,0.5114460587501526,0.46049702167510986,0.4762320816516876,0.5175013542175293,0.5525672,,0.6156815886497498,0.7448675632476807
qm9,lumo,275,5,3,0.6152209,molformer,0.6369008,-3.5239174,,0.636900782585144,,,0.6369008,,,
qm9,homo,100,6,15,0.45010707,attentivefp,0.5457469,-21.248243,0.4992479681968689,0.4544159173965454,0.47811973094940186,0.5215412378311157,0.5847456,,0.5053210258483887,0.5993396639823914
qm9,gap,500,3,15,0.5744143,unimol_pt,0.6038191,-5.1190753,0.5983816385269165,0.552402675151825,0.5500892996788025,0.5846074223518372,0.66616744,,0.7719634175300598,0.6945000290870667
qm9,gap,200,0,15,0.6125359,gps,0.6488431,-5.927361,0.6076476573944092,0.5628800988197327,0.5876621007919312,0.6689974665641785,0.74680924,,0.8088416457176208,0.7258989214897156
qm9,gap,50,0,15,0.7915555,krovex,0.9685717,-22.363077,0.8278436660766602,0.7316269874572754,0.7662926912307739,0.7562838196754456,1.0444952,,1.1153550148010254,1.1680275201797485
qm9,lumo,300,1,3,0.5930496,molformer,0.5837471,1.5685879,,0.5837470889091492,,,0.5837471,,,
qm9,homo,3000,0,14,0.30898204,attentivefp,0.39950997,-29.298761,0.3774256110191345,0.31568166613578796,0.3261944651603699,0.3673677146434784,0.35817888,,0.4869147837162018,0.525911808013916
qm9,gap,200,7,15,0.5665144,attentivefp,0.65155065,-15.010431,0.5934100151062012,0.5529727339744568,0.5715671181678772,0.6106925010681152,0.7778151,,0.808319091796875,0.7449666261672974
qm9,gap,500,4,15,0.54732823,attentivefp,0.633801,-15.79907,0.6193729043006897,0.5423316359519958,0.5798740983009338,0.6437879800796509,0.7009906,,0.7713548541069031,0.6871107816696167
qm9,homo,500,1,15,0.35008007,attentivefp,0.44420415,-26.88644,0.3993612229824066,0.3632691502571106,0.38661453127861023,0.38992780447006226,0.47717902,,0.47882381081581116,0.5203222632408142
qm9,lumo,350,9,3,0.54211575,chemberta2,0.4984764,8.049827,,0.49847638607025146,,,0.4984764,,,
qm9,lumo,2500,0,3,0.35492423,selformer,0.35141948,0.98747236,,0.35141947865486145,,,0.35141948,,,
qm9,gap,1000,2,14,0.42630407,attentivefp,0.53065664,-24.478437,0.5023638010025024,0.4274410605430603,0.46290096640586853,0.5196928977966309,0.6081526,,0.6856138706207275,0.7067990303039551
qm9,lumo,500,8,15,0.3748239,attentivefp,0.42758885,-14.077262,0.3641428053379059,0.33357134461402893,0.33598706126213074,0.364307165145874,0.5161658,,0.7602938413619995,0.5738102793693542
qm9,lumo,200,6,15,0.49895537,attentivefp,0.5222975,-4.6782036,0.4254758954048157,0.40290501713752747,0.4013816714286804,0.43060025572776794,0.65611005,,0.8082418441772461,0.6349586248397827
qm9,lumo,2000,1,3,0.38276124,selformer,0.32071954,16.208982,,0.32071954011917114,,,0.32071954,,,
qm9,gap,500,9,15,0.55413455,attentivefp,0.6062384,-9.402745,0.6120215058326721,0.5192552208900452,0.5539708733558655,0.5654628872871399,0.6873146,,0.7703335285186768,0.6811116933822632
qm9,lumo,275,2,3,0.6024947,molformer,0.5834507,3.1608732,,0.5834506750106812,,,0.5834507,,,
qm9,gap,50,6,15,0.8494512,attentivefp,0.9571594,-12.679745,0.8959859609603882,0.8695359230041504,0.8834648728370667,0.7722881436347961,1.0028723,,1.109679102897644,1.168675422668457
qm9,lumo,700,1,3,0.45988965,chemberta2,0.45808578,0.39224312,,0.4580857753753662,,,0.45808578,,,
qm9,lumo,300,6,3,0.62593704,molformer,0.62588364,0.008534753,,0.6258836388587952,,,0.62588364,,,
qm9,lumo,400,0,2,0.55912143,molformer,0.5335147,4.579812,,,,,0.5335147,,,
qm9,lumo,350,6,3,0.61299235,molformer,0.5637792,8.028352,,0.5637791752815247,,,0.5637792,,,
qm9,lumo,2000,0,3,0.35910743,molformer,0.38105622,-6.112039,,0.3810562193393707,,,0.38105622,,,
qm9,lumo,225,2,3,0.5960559,molformer,0.57357156,3.7721884,,0.5735715627670288,,,0.57357156,,,
qm9,lumo,600,0,3,0.45180607,selformer,0.4496866,0.46911767,,0.44968658685684204,,,0.4496866,,,
qm9,lumo,2500,1,3,0.31564692,selformer,0.28748956,8.920519,,0.28748956322669983,,,0.28748956,,,
qm9,lumo,375,3,3,0.5646856,molformer,0.49127063,13.001031,,0.49127063155174255,,,0.49127063,,,
qm9,lumo,800,1,3,0.41370973,selformer,0.41186118,0.44682035,,0.4118611812591553,,,0.41186118,,,
qm9,lumo,300,2,3,0.64611906,molformer,0.585732,9.346124,,0.5857319831848145,,,0.585732,,,
qm9,lumo,275,6,3,0.59558374,molformer,0.6091849,-2.2836783,,0.6091849207878113,,,0.6091849,,,
qm9,lumo,375,7,3,0.5257547,molformer,0.5144726,2.1458898,,0.5144726037979126,,,0.5144726,,,
qm9,lumo,475,9,3,0.5071179,selformer,0.4919727,2.986522,,0.4919727146625519,,,0.4919727,,,
qm9,lumo,225,6,3,0.62329465,molformer,0.6479802,-3.9604957,,0.6479802131652832,,,0.6479802,,,
qm9,lumo,900,0,3,0.47908363,selformer,0.42088526,12.147852,,0.42088526487350464,,,0.4208853,,,
qm9,lumo,350,2,3,0.5579658,molformer,0.54590863,2.1609197,,0.5459086298942566,,,0.54590863,,,
qm9,lumo,250,3,3,0.5866164,chemberta2,0.63704455,-8.596445,,0.6370445489883423,,,0.63704455,,,
qm9,lumo,325,7,3,0.541526,molformer,0.6010597,-10.993691,,0.6010596752166748,,,0.6010597,,,
qm9,lumo,475,1,3,0.49954984,selformer,0.46837208,6.2411733,,0.46837207674980164,,,0.46837208,,,
qm9,lumo,325,3,3,0.54376197,molformer,0.54131794,0.4494686,,0.5413179397583008,,,0.54131794,,,
qm9,lumo,250,7,3,0.6499013,molformer,0.60599715,6.755505,,0.6059971451759338,,,0.60599715,,,
qm9,lumo,475,5,3,0.5423879,selformer,0.51240593,5.5277705,,0.5124059319496155,,,0.51240593,,,
qm9,lumo,2500,2,3,0.3141226,selformer,0.3184542,-1.378954,,0.31845420598983765,,,0.3184542,,,
qm9,lumo,300,4,3,0.5988418,molformer,0.5803743,3.0838695,,0.5803743004798889,,,0.5803743,,,
qm9,lumo,250,5,3,0.6502354,molformer,0.59147686,9.036507,,0.5914768576622009,,,0.59147686,,,
qm9,lumo,275,0,3,0.6118714,selformer,0.571028,6.675166,,0.5710279941558838,,,0.571028,,,
qm9,lumo,325,1,3,0.4877364,chemberta2,0.48143822,1.2913104,,0.48143821954727173,,,0.48143822,,,
qm9,lumo,1500,1,3,0.36823824,chemberta2,0.33071297,10.19049,,0.3307129740715027,,,0.33071297,,,
qm9,lumo,325,9,3,0.5526313,molformer,0.50355726,8.88007,,0.5035572648048401,,,0.50355726,,,
qm9,lumo,225,8,3,0.5950635,molformer,0.5936187,0.24280295,,0.5936186909675598,,,0.5936187,,,
qm9,lumo,600,2,3,0.4229441,selformer,0.45949888,-8.642929,,0.45949888229370117,,,0.45949888,,,
qm9,lumo,375,9,3,0.5271046,selformer,0.49268022,6.530841,,0.49268022179603577,,,0.49268022,,,
qm9,lumo,475,7,3,0.5648794,selformer,0.54407054,3.6837776,,0.5440705418586731,,,0.54407054,,,
qm9,lumo,375,1,3,0.47723675,chemberta2,0.48415032,-1.4486645,,0.48415032029151917,,,0.48415032,,,
qm9,lumo,325,5,3,0.5085058,chemberta2,0.49287495,3.073879,,0.49287495017051697,,,0.49287495,,,
qm9,lumo,275,4,3,0.60957444,molformer,0.6266316,-2.798212,,0.6266316175460815,,,0.6266316,,,
qm9,lumo,250,9,3,0.6669432,chemberta2,0.6413576,3.836245,,0.6413576006889343,,,0.6413576,,,
qm9,lumo,250,1,3,0.6191535,molformer,0.6694295,-8.120119,,0.6694294214248657,,,0.6694295,,,
qm9,lumo,300,0,3,0.631873,molformer,0.57880074,8.399196,,0.5788007378578186,,,0.57880074,,,
qm9,lumo,900,2,3,0.39017454,selformer,0.4029223,-3.2671926,,0.40292230248451233,,,0.4029223,,,
qm9,lumo,350,8,3,0.47082052,molformer,0.48895344,-3.851346,,0.48895344138145447,,,0.48895344,,,
qm9,lumo,475,3,3,0.49819803,molformer,0.49934453,-0.23012914,,0.49934446811676025,,,0.49934453,,,
qm9,lumo,375,5,3,0.55291915,selformer,0.50970906,7.8149004,,0.5097090601921082,,,0.50970906,,,
qm9,lumo,300,8,3,0.60989773,molformer,0.60390824,0.98204464,,0.6039082407951355,,,0.60390824,,,
qm9,lumo,350,0,3,0.5781993,molformer,0.54067296,6.4902086,,0.540673017501831,,,0.540673,,,
qm9,lumo,225,4,3,0.65550405,molformer,0.6630802,-1.1557773,,0.6630802154541016,,,0.6630802,,,
qm9,lumo,275,8,3,0.6407556,molformer,0.5628108,12.164519,,0.5628107786178589,,,0.5628108,,,
qm9,lumo,225,0,3,0.60417545,chemberta2,0.59209204,1.99999,,0.5920920372009277,,,0.59209204,,,
qm9,lumo,350,4,3,0.57242846,molformer,0.51775944,9.550362,,0.5177594423294067,,,0.51775944,,,
qm9,lumo,250,2,3,0.6249065,chemberta2,0.59321254,5.071783,,0.5932125449180603,,,0.59321254,,,
qm9,lumo,300,3,3,0.5705385,molformer,0.5663669,0.7311765,,0.5663669109344482,,,0.5663669,,,
qm9,lumo,325,6,3,0.6035999,selformer,0.54453206,9.785928,,0.544532060623169,,,0.54453206,,,
qm9,lumo,275,7,3,0.6639501,selformer,0.6235996,6.0773354,,0.6235995888710022,,,0.6235996,,,
qm9,lumo,475,0,3,0.55344534,selformer,0.50119805,9.440363,,0.5011980533599854,,,0.50119805,,,
qm9,lumo,225,7,3,0.5755354,molformer,0.64724106,-12.458946,,0.6472410559654236,,,0.64724106,,,
qm9,lumo,900,1,3,0.40444762,selformer,0.38939005,3.7229922,,0.3893900513648987,,,0.38939005,,,
qm9,lumo,350,3,3,0.55899304,molformer,0.53879875,3.6126287,,0.5387987494468689,,,0.53879875,,,
qm9,lumo,275,3,3,0.591455,molformer,0.5976446,-1.046508,,0.5976446270942688,,,0.5976446,,,
qm9,lumo,325,2,3,0.595878,selformer,0.5343749,10.32142,,0.5343748927116394,,,0.5343749,,,
qm9,lumo,700,0,3,0.44004908,selformer,0.4525053,-2.8306358,,0.45250529050827026,,,0.4525053,,,
qm9,lumo,300,7,3,0.5555557,molformer,0.6468421,-16.431547,,0.6468421220779419,,,0.6468421,,,
qm9,lumo,250,6,3,0.6078114,molformer,0.6168829,-1.4924997,,0.6168829202651978,,,0.6168829,,,
qm9,lumo,350,7,3,0.5287842,molformer,0.5321989,-0.6457665,,0.5321989059448242,,,0.5321989,,,
qm9,lumo,225,3,3,0.5961421,molformer,0.60654664,-1.7453141,,0.6065466403961182,,,0.60654664,,,
qm9,lumo,475,4,3,0.49854365,selformer,0.4777914,4.1625714,,0.4777913987636566,,,0.4777914,,,
qm9,lumo,375,2,3,0.5641773,molformer,0.5238503,7.147922,,0.5238503217697144,,,0.5238503,,,
qm9,lumo,600,1,3,0.4658925,selformer,0.41367468,11.208127,,0.4136746823787689,,,0.41367468,,,
qm9,lumo,1500,0,3,0.35418382,selformer,0.34104508,3.7095819,,0.341045081615448,,,0.34104508,,,
qm9,lumo,800,0,3,0.4494954,selformer,0.4465657,0.6517764,,0.4465656876564026,,,0.4465657,,,
qm9,lumo,475,8,3,0.46725222,molformer,0.46188417,1.1488585,,0.46188417077064514,,,0.46188417,,,
qm9,lumo,375,6,3,0.55364144,selformer,0.5308759,4.111958,,0.5308759212493896,,,0.5308759,,,
