dataset,target,train_size,seed,n_models,best_single_rmse,best_single_model,all_ensemble_rmse,all_ens_improvement_pct,cross_fam_rmse,top3,top5,fam_GNN,fam_Transformer,fam_3D,fam_Tree,fam_Other
bace,pIC50,275,0,4,0.98201764,molformer,0.9298123,5.316129,,0.9340800642967224,,,0.9298123,,,
bace,pIC50,100,3,16,0.9373117,chemberta2,0.951887,-1.5550113,0.9228803515434265,0.9031745195388794,0.9079227447509766,1.0412753820419312,0.9138827,1.1142282485961914,1.0418404340744019,0.9976226091384888
bace,pIC50,225,7,4,0.86739755,molformer,0.8775205,-1.167049,,0.8664591312408447,,,0.87752056,,,
bace,pIC50,250,3,4,0.9092414,molformer,0.851739,6.324216,,0.8493703007698059,,,0.851739,,,
bace,pIC50,200,4,17,0.91734916,chemberta2,0.91042477,0.75482607,0.898597776889801,0.8783758282661438,0.8754182457923889,0.9481871724128723,0.9061616,1.1278350353240967,0.9400171041488647,0.9323569536209106
bace,pIC50,200,0,17,0.92677647,gpr,0.9376641,-1.1747842,0.9078437089920044,0.900741696357727,0.8874679207801819,0.9732354283332825,0.9612458,1.1486576795578003,0.936515748500824,0.9503746628761292
bace,pIC50,500,2,17,0.77629197,gpr,0.79174864,-1.9910907,0.753892183303833,0.7466170191764832,0.7454882264137268,0.8463840484619141,0.8448755,1.035604476928711,0.7934218645095825,0.7855815291404724
bace,pIC50,175,5,4,0.9007997,molformer,0.9155327,-1.6355486,,0.9008147716522217,,,0.9155327,,,
bace,pIC50,500,8,17,0.7592716,gpr,0.76170766,-0.32083932,0.7307593822479248,0.7244275808334351,0.7357422709465027,0.7939469814300537,0.8358538,1.0252556800842285,0.7804737091064453,0.7642029523849487
bace,pIC50,500,0,17,0.7668603,gpr,0.77418196,-0.95475745,0.7507337927818298,0.7650658488273621,0.7456887364387512,0.7960909605026245,0.8747838,1.0058000087738037,0.7882673144340515,0.7655819654464722
bace,pIC50,100,9,16,0.9771341,molformer,0.969263,0.8055283,0.960528552532196,0.9417484402656555,0.9419287443161011,1.0918636322021484,0.97405005,1.1181164979934692,1.0881098508834839,1.0282057523727417
bace,pIC50,100,1,16,0.98195356,molformer,0.9326451,5.0214677,0.9243566989898682,0.943621039390564,0.9222057461738586,1.0040833950042725,0.93696547,1.1255780458450317,1.066036343574524,0.9601349830627441
bace,pIC50,200,8,17,0.92152524,gpr,0.90541387,1.7483377,0.9128273129463196,0.9202051162719727,0.8809471130371094,0.9282389879226685,0.96653557,1.0857821702957153,0.9276461005210876,0.9381640553474426
bace,pIC50,100,2,16,0.95397097,molformer,1.0098089,-5.8532104,0.9574383497238159,0.9097395539283752,0.9339738488197327,1.0510120391845703,0.96745056,1.208300232887268,1.045238971710205,1.0673176050186157
bace,pIC50,125,8,4,1.0263313,chemberta2,0.98264277,4.2567673,,0.9937458634376526,,,0.98264277,,,
bace,pIC50,275,6,4,0.9012342,chemberta2,0.856597,4.952897,,0.870348334312439,,,0.856597,,,
bace,pIC50,200,2,17,0.8956806,gpr,0.89859116,-0.3249545,0.8624036908149719,0.8479482531547546,0.8598479628562927,0.9404788017272949,0.9138149,1.0833202600479126,0.9292778372764587,0.9305693507194519
bace,pIC50,125,4,4,0.99049747,molformer,1.0012974,-1.0903496,,0.9777214527130127,,,1.0012974,,,
bace,pIC50,500,6,17,0.7652747,gpr,0.76451135,0.09974937,0.753027081489563,0.7640599012374878,0.7462142705917358,0.8090368509292603,0.810672,1.0205742120742798,0.7696772217750549,0.7873542904853821
bace,pIC50,175,3,4,0.8894978,molformer,0.8672985,2.4957151,,0.860447108745575,,,0.8672985,,,
bace,pIC50,100,7,16,0.9604103,molformer,0.96849597,-0.84189725,0.9371238946914673,0.909014105796814,0.9162875413894653,0.985185980796814,0.9770818,1.1478554010391235,1.016923427581787,0.976997971534729
bace,pIC50,150,0,4,1.0037528,molformer,0.9872092,1.6481774,,0.9810578227043152,,,0.9872092,,,
