model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
chemberta2,homo,275,10,0.5558141105293808,0.1051322048253702,0.0651616156459688,0.4027827984694086,0.0787434401573001,0.0488056898520702,0.377742283068981,0.2119873580466705,0.1313911257714639,-0.2725480602496396,0.4476178259804167,0.2774364028726377,9997.0
chemberta2,homo,300,10,0.5539732757775092,0.0995970639117997,0.0617308997644227,0.4004035463130723,0.0735846566493826,0.0456082427072866,0.3655387496086367,0.2070130122145422,0.1283079942824813,-0.2603252039166589,0.4212675844258773,0.2611043539518775,9997.0
chemberta2,homo,325,10,0.5903116211460554,0.0495959740261601,0.0307399031766545,0.4242509995766803,0.0380614507424855,0.0235907315777259,0.3464487613345174,0.1740933857572998,0.1079041984144235,-0.3994719715120955,0.2144973276502234,0.1329468210492473,9997.0
chemberta2,homo,350,10,0.5619155046274072,0.0739742367325962,0.0458497069445092,0.4030894567215521,0.0547957736525858,0.0339627723750701,0.4245608475170612,0.1594887201570281,0.0988521328930776,-0.2797200835027243,0.305593487030586,0.1894088055974364,9997.0
chemberta2,homo,375,10,0.5540348213824859,0.050430812169112,0.03125734121848,0.3950868318602757,0.03674872356988,0.022777094846608,0.4391738674081152,0.149704405614419,0.0927877519106395,-0.2341042416946176,0.2121661882220865,0.1315019658625256,9997.0
chemberta2,homo,400,10,0.550827337333009,0.0603022069006009,0.0373756950611618,0.3923840423897121,0.0426282492542649,0.0264212626205348,0.4521994611403793,0.1305917588254275,0.0809416107010062,-0.2238878101553276,0.2390603871021958,0.1481711630266378,9997.0
chemberta2,homo,425,10,0.5435522374754538,0.060837141697165,0.0377072510830988,0.387172423425199,0.0429955941944884,0.0266489453733516,0.4571202734395965,0.1509522410546891,0.0935611683293607,-0.1923475587390697,0.2383088465000727,0.1477053533355043,9997.0
chemberta2,homo,450,10,0.5246485807420921,0.0796938925269775,0.0493947863340245,0.37412385606146,0.0567419011847344,0.0351689947163455,0.4813002649724266,0.1609905380911261,0.0997829692923947,-0.1212810655131988,0.3096817237496034,0.191942720968058,9997.0
chemberta2,homo,475,10,0.5314927668919897,0.0764756918576075,0.0474001248938177,0.3801866977079712,0.054494655257419,0.0337761372601462,0.4803799620242935,0.1519977512468342,0.0942091822600841,-0.1483225874263539,0.3004693321029805,0.1862328214690939,9997.0
chemberta2,homo,500,10,0.4761103278369368,0.0939131664838903,0.0582079836400653,0.341790534620886,0.0666627375195937,0.0413179927822804,0.5369206429900786,0.1724955068363063,0.1069138227985832,0.0637022815184155,0.3748857713686444,0.2323566083831547,9997.0
chemberta2,homo,600,3,0.456591213036738,0.1435091155274928,0.1623958519026876,0.3268805778831586,0.1059905343980918,0.1199395805899296,0.5557743392510403,0.2544073115283473,0.2878889743976126,0.1132403318024689,0.5704298416844334,0.6455021323945944,9997.0
chemberta2,homo,700,3,0.4575691773958029,0.1407583946473481,0.1592831181990781,0.3270702189008966,0.1040835766787995,0.1177816547868989,0.5688084858274141,0.2418357971558428,0.2736629666717226,0.1117529005023423,0.5595962390847313,0.6332427569752207,9997.0
