model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
lgbm,exp,150,10,1.2858528385610188,0.04899073452928924,0.030364771850013357,1.021259081598842,0.04103904627176266,0.025436264407083048,0.266867230338371,0.026584192500693028,0.016477053219477237,-0.14167782746003804,0.09069218430805812,0.056211598204292106,3950.0
lgbm,exp,175,10,1.2627042357584295,0.035811699084079905,0.022196321053306624,1.001290758901329,0.03194630829996942,0.019800527024121613,0.28607569227142604,0.026218320436592113,0.016250283364739177,-0.10027193622465616,0.06404925330331307,0.03969813848282041,3925.0
lgbm,exp,200,10,1.2411021135621385,0.028374711205750747,0.017586828210496293,0.9841021475252537,0.023765541370157215,0.014730035149104493,0.3075154858318645,0.034181124914802664,0.021185680712631032,-0.06225502687983292,0.0455690580267688,0.028243994781821637,3900.0
lgbm,exp,225,10,1.2247602013783336,0.03938142680791845,0.024408861219166383,0.9717049585970872,0.03510961387543123,0.021761164132621132,0.32369578927409276,0.04149185073941663,0.02571691552377042,-0.03440889125462424,0.06609879560694759,0.04096845796352969,3875.0
lgbm,exp,250,10,1.2079212420695158,0.034009499304490376,0.021079306057283982,0.9559681601741576,0.03200805442608022,0.019838797669581233,0.3420007296299426,0.040452822763575216,0.02507291931233694,-0.0048634770239676306,0.05678488962187841,0.03519563922573309,3850.0
lgbm,exp,275,10,1.1995337364041752,0.04024683178125754,0.02494524477874739,0.949117813096804,0.036808490050563816,0.02281413849511989,0.3525762659849546,0.048164016172492684,0.02985236650378738,0.00922788335428514,0.06605510482096198,0.0409413781338201,3825.0
lgbm,exp,300,10,1.1811228231930038,0.03504768085729819,0.02172277765028602,0.9337479522359693,0.029494979339689538,0.01828117759359351,0.371089856027505,0.038753796599725436,0.024019851985868125,0.04000546365369713,0.057201603206195245,0.035453920981174364,3800.0
lgbm,exp,325,10,1.1628978132936865,0.030397079190936132,0.018840304874133823,0.9180910894633071,0.025665340293396614,0.015907542721083783,0.3891547756375068,0.03722073987103823,0.023069653581068047,0.06987706707289362,0.046592109520411755,0.028878088666997245,3775.0
lgbm,exp,350,10,1.1549751001518676,0.03492742811679264,0.02164824422953058,0.9105165728624367,0.02781257052219692,0.01723840980510338,0.39691366561540475,0.04055016728315594,0.02513325407066049,0.08222674042112682,0.05383432772377157,0.033366862014568954,3750.0
lgbm,exp,375,10,1.146045216863969,0.02881932562882594,0.01786240308496224,0.9010749207064299,0.022786112132438665,0.014122978618266483,0.4101144743938427,0.030273685743160778,0.018763824822844836,0.09670432846283664,0.04450416064237168,0.02758396454484769,3725.0
lgbm,exp,400,10,1.1330553473964367,0.028948405303018582,0.01794240749589816,0.8906326182821461,0.025373498443269485,0.015726657268343776,0.42336267018348417,0.03310769354367944,0.020520361055884163,0.11725979859927693,0.04273569742732488,0.02648785968816437,3700.0
lgbm,exp,425,10,1.1215084268139155,0.020010321684637556,0.012402525874277998,0.8802324477982382,0.0156516929468819,0.009701019794148967,0.43510195903014826,0.02859277666027126,0.017721986579492092,0.13469343958891167,0.02804227924935565,0.017380784749246373,3675.0
lgbm,exp,450,10,1.1044208252702954,0.02646928350617746,0.016405831886800674,0.8663764570864364,0.02201600530506778,0.013645661461503415,0.4557696604470756,0.03180253422789087,0.01971141493101751,0.16073720799693475,0.03690465150540419,0.022873739982320448,3650.0
lgbm,exp,475,10,1.1013994527304616,0.023058333958753945,0.014291703454260023,0.8619608888708189,0.017814992325173907,0.011041846640209841,0.45937264231220476,0.02646832168199166,0.016405235741994064,0.1659117732104421,0.03240412987976917,0.020084287779133788,3625.0
